Ligand_ID	Receptor_ID	TF_ID	Pathway	pathway_ID	Ligand_Symbol	Receptor_Symbol	TF_Symbol
3451	3455	7569	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF182
3451	3455	7571	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF23
3451	3455	7574	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF26
3451	3455	7581	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF33A
3451	3455	7582	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF33B
3451	3455	7587	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF37A
3451	3455	7592	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF41
3451	3455	7596	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF45
3451	3455	7625	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF74
3451	3455	7633	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF79
3451	3455	7637	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF84
3451	3455	7639	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF85
3451	3455	7643	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF90
3451	3455	7644	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF91
3451	3455	7673	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF222
3451	3455	7678	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF124
3451	3455	7691	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF132
3451	3455	7692	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF133
3451	3455	7694	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF135
3451	3455	7695	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF136
3451	3455	7699	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF140
3451	3455	7700	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF141
3451	3455	7710	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF154
3451	3455	7712	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF157
3451	3455	7728	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF175
3451	3455	7730	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF177
3451	3455	7733	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF180
3451	3455	7738	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF184
3451	3455	7743	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF189
3451	3455	7752	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF200
3451	3455	7755	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF205
3451	3455	7761	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF214
3451	3455	7766	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF223
3451	3455	7767	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF224
3451	3455	7768	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF225
3451	3455	7988	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF212
3451	3455	8427	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF282
3451	3455	9310	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF235
3451	3455	9422	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF264
3451	3455	9534	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF254
3451	3455	9668	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF432
3451	3455	10224	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF443
3451	3455	10308	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF267
3451	3455	10379	hsa04630_4,hsa05162_3,hsa05164_3,hsa05167_3,R-HSA-1280215_2,R-HSA-168256_2,R-HSA-913531_2,R-HSA-909733_2	hsa04630,hsa05162,hsa05164,hsa05167,R-HSA-1280215,R-HSA-168256,R-HSA-913531,R-HSA-909733	IFNA17	IFNAR2	IRF9
3451	3455	10520	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF211
3451	3455	10793	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF273
3451	3455	10794	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF460
3451	3455	10795	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF268
3451	3455	25799	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF324
3451	3455	26149	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF658
3451	3455	26152	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF337
3451	3455	26974	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF285
3451	3455	27153	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF777
3451	3455	30832	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF354C
3451	3455	51276	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF571
3451	3455	51385	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF589
3451	3455	51710	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF44
3451	3455	54811	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF562
3451	3455	55422	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF331
3451	3455	55552	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF823
3451	3455	55659	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF416
3451	3455	55713	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF334
3451	3455	55762	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF701
3451	3455	55786	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF415
3451	3455	55900	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF302
3451	3455	57209	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF248
3451	3455	57343	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF304
3451	3455	57474	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF490
3451	3455	57541	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF398
3451	3455	57615	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF492
3451	3455	57677	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZFP14
3451	3455	57693	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF317
3451	3455	57711	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF529
3451	3455	57786	hsa05168_3	hsa05168	IFNA17	IFNAR2	RBAK
3451	3455	58492	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF77
3451	3455	58500	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF250
3451	3455	59348	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF350
3451	3455	63934	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF667
3451	3455	65243	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZFP69B
3451	3455	65251	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF649
3451	3455	79175	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF343
3451	3455	79230	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF557
3451	3455	79724	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF768
3451	3455	79744	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF419
3451	3455	79818	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF552
3451	3455	79862	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF669
3451	3455	79891	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF671
3451	3455	79898	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF613
3451	3455	79973	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF442
3451	3455	80110	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF614
3451	3455	80264	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF430
3451	3455	80778	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF34
3451	3455	80818	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF436
3451	3455	81856	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF611
3451	3455	81931	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF93
3451	3455	83744	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF484
3451	3455	84436	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF528
3451	3455	84449	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF333
3451	3455	84503	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF527
3451	3455	84911	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF382
3451	3455	84914	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF587
3451	3455	84924	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF566
3451	3455	90075	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF30
3451	3455	90317	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF616
3451	3455	90321	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF766
3451	3455	90333	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF468
3451	3455	90338	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF160
3451	3455	90576	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF799
3451	3455	90594	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF439
3451	3455	90649	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF486
3451	3455	90827	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF479
3451	3455	91120	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF682
3451	3455	91661	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF765
3451	3455	91975	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF300
3451	3455	92595	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF764
3451	3455	93134	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF561
3451	3455	94039	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF101
3451	3455	113835	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF257
3451	3455	114026	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZIM3
3451	3455	115196	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF554
3451	3455	117608	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF354B
3451	3455	121274	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF641
3451	3455	125893	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF816
3451	3455	125919	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF543
3451	3455	126070	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF440
3451	3455	126375	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF792
3451	3455	127396	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF684
3451	3455	136051	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF786
3451	3455	139735	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZFP92
3451	3455	140612	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZFP28
3451	3455	146198	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZFP90
3451	3455	146434	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF597
3451	3455	146540	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF785
3451	3455	147657	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF480
3451	3455	147658	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF534
3451	3455	147686	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF418
3451	3455	147687	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF417
3451	3455	147694	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF548
3451	3455	147837	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF563
3451	3455	147929	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF565
3451	3455	147948	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF582
3451	3455	148156	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF558
3451	3455	148198	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF98
3451	3455	148206	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF714
3451	3455	148254	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF555
3451	3455	148268	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF570
3451	3455	152687	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF595
3451	3455	155054	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF425
3451	3455	155061	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF746
3451	3455	158431	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF782
3451	3455	162239	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZFP1
3451	3455	162655	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF519
3451	3455	162963	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF610
3451	3455	162967	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF320
3451	3455	162972	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF550
3451	3455	162993	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF846
3451	3455	163049	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF791
3451	3455	163050	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF564
3451	3455	163059	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF433
3451	3455	163071	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF114
3451	3455	163081	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF567
3451	3455	163087	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF383
3451	3455	163227	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF100
3451	3455	163255	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF540
3451	3455	169270	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF596
3451	3455	169841	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF169
3451	3455	170959	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF431
3451	3455	171392	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF675
3451	3455	197320	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF778
3451	3455	199692	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF627
3451	3455	199704	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF585A
3451	3455	201514	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF584
3451	3455	219749	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF25
3451	3455	253639	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF620
3451	3455	255403	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF718
3451	3455	256051	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF549
3451	3455	282890	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF311
3451	3455	284306	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF547
3451	3455	284307	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZIK1
3451	3455	284323	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF780A
3451	3455	284349	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF283
3451	3455	284370	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF615
3451	3455	284406	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZFP82
3451	3455	284459	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF875
3451	3455	285267	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF619
3451	3455	285268	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF621
3451	3455	285676	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF454
3451	3455	286075	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF707
3451	3455	339318	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF181
3451	3455	339559	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZFP69
3451	3455	340252	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF680
3451	3455	342909	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF284
3451	3455	342926	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF677
3451	3455	344787	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF860
3451	3455	345462	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF879
3451	3455	346171	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZFP57
3451	3455	347344	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF81
3451	3455	348327	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF530
3451	3455	349075	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF713
3451	3455	353088	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF429
3451	3455	388536	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF790
3451	3455	388561	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF761
3451	3455	388567	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF749
3451	3455	388569	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF324B
3451	3455	389114	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF662
3451	3455	390927	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF793
3451	3455	440515	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF506
3451	3455	441234	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF716
3451	3455	442319	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF727
3451	3455	641339	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF674
3451	3455	728927	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF736
3451	3455	730291	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF735
3451	3455	100129543	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF730
3451	3455	100129842	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF737
3451	3455	100131017	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF316
3451	3455	100289635	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF605
3451	3455	100289678	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF783
3451	3455	101060200	hsa05168_3	hsa05168	IFNA17	IFNAR2	ZNF891
3452	3454	3665	hsa05167_4,hsa05169_3,R-HSA-1280215_2,R-HSA-168256_2,R-HSA-913531_2,R-HSA-909733_2	hsa05167,hsa05169,R-HSA-1280215,R-HSA-168256,R-HSA-913531,R-HSA-909733	IFNA21	IFNAR1	IRF7
3452	3454	4609	hsa04630_4,R-HSA-1280215_3,R-HSA-168256_3	hsa04630,R-HSA-1280215,R-HSA-168256	IFNA21	IFNAR1	MYC
3452	3454	5371	hsa05164_4,R-HSA-1280215_2,R-HSA-168256_2,R-HSA-913531_2	hsa05164,R-HSA-1280215,R-HSA-168256,R-HSA-913531	IFNA21	IFNAR1	PML
3452	3454	5610	hsa04217_3,hsa05162_4,hsa05167_4,hsa05168_3,hsa05169_3,R-HSA-1280215_3,R-HSA-168256_3,R-HSA-913531_3	hsa04217,hsa05162,hsa05167,hsa05168,hsa05169,R-HSA-1280215,R-HSA-168256,R-HSA-913531	IFNA21	IFNAR1	EIF2AK2
3452	3454	6772	hsa04217_2,hsa04621_2,hsa04630_2,hsa04630_3,hsa05162_2,hsa05164_2,hsa05168_2,hsa05200_2,R-HSA-1280215_1,R-HSA-168256_1,R-HSA-913531_1,R-HSA-909733_1,R-HSA-912694_1	hsa04217,hsa04621,hsa04630,hsa05162,hsa05164,hsa05168,hsa05200,R-HSA-1280215,R-HSA-168256,R-HSA-913531,R-HSA-909733,R-HSA-912694	IFNA21	IFNAR1	STAT1
3452	3454	6773	hsa04217_2,hsa04621_2,hsa04630_2,hsa04630_3,hsa05162_2,hsa05164_2,hsa05168_2,hsa05200_2,R-HSA-1280215_1,R-HSA-168256_1,R-HSA-913531_1,R-HSA-909733_1,R-HSA-912694_1	hsa04217,hsa04621,hsa04630,hsa05162,hsa05164,hsa05168,hsa05200,R-HSA-1280215,R-HSA-168256,R-HSA-913531,R-HSA-909733,R-HSA-912694	IFNA21	IFNAR1	STAT2
3452	3454	6774	hsa04217_2,hsa04630_2,hsa04630_3,hsa05200_2,R-HSA-1280215_2,R-HSA-168256_2	hsa04217,hsa04630,hsa05200,R-HSA-1280215,R-HSA-168256	IFNA21	IFNAR1	STAT3
3452	3454	6775	hsa04217_2,hsa04630_2,hsa04630_3,hsa05200_2,R-HSA-1280215_2,R-HSA-168256_2	hsa04217,hsa04630,hsa05200,R-HSA-1280215,R-HSA-168256	IFNA21	IFNAR1	STAT4
3452	3454	6776	hsa04217_2,hsa04630_2,hsa04630_3,hsa05200_2,R-HSA-1280215_2,R-HSA-168256_2	hsa04217,hsa04630,hsa05200,R-HSA-1280215,R-HSA-168256	IFNA21	IFNAR1	STAT5A
3452	3454	6777	hsa04217_2,hsa04630_2,hsa04630_3,hsa05200_2,R-HSA-1280215_2,R-HSA-168256_2	hsa04217,hsa04630,hsa05200,R-HSA-1280215,R-HSA-168256	IFNA21	IFNAR1	STAT5B
3452	3454	6778	hsa04217_2,hsa04630_2,hsa04630_3,hsa05200_2,R-HSA-1280215_2,R-HSA-168256_2	hsa04217,hsa04630,hsa05200,R-HSA-1280215,R-HSA-168256	IFNA21	IFNAR1	STAT6
3452	3454	6940	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF354A
3452	3454	7549	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF2
3452	3454	7551	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF3
3452	3454	7553	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF7
3452	3454	7554	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF8
3452	3454	7556	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF10
3452	3454	7559	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF12
3452	3454	7562	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF708
3452	3454	7565	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF17
3452	3454	7567	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF19
3452	3454	7569	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF182
3452	3454	7571	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF23
3452	3454	7574	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF26
3452	3454	7581	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF33A
3452	3454	7582	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF33B
3452	3454	7587	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF37A
3452	3454	7592	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF41
3452	3454	7596	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF45
3452	3454	7625	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF74
3452	3454	7633	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF79
3452	3454	7637	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF84
3452	3454	7639	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF85
3452	3454	7643	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF90
3452	3454	7644	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF91
3452	3454	7673	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF222
3452	3454	7678	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF124
3452	3454	7691	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF132
3452	3454	7692	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF133
3452	3454	7694	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF135
3452	3454	7695	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF136
3452	3454	7699	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF140
3452	3454	7700	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF141
3452	3454	7710	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF154
3452	3454	7712	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF157
3452	3454	7728	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF175
3452	3454	7730	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF177
3452	3454	7733	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF180
3452	3454	7738	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF184
3452	3454	7743	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF189
3452	3454	7752	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF200
3452	3454	7755	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF205
3452	3454	7761	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF214
3452	3454	7766	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF223
3452	3454	7767	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF224
3452	3454	7768	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF225
3452	3454	7988	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF212
3452	3454	8427	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF282
3452	3454	9310	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF235
3452	3454	9422	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF264
3452	3454	9534	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF254
3452	3454	9668	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF432
3452	3454	10224	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF443
3452	3454	10308	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF267
3452	3454	10379	hsa04630_4,hsa05162_3,hsa05164_3,hsa05167_3,R-HSA-1280215_2,R-HSA-168256_2,R-HSA-913531_2,R-HSA-909733_2	hsa04630,hsa05162,hsa05164,hsa05167,R-HSA-1280215,R-HSA-168256,R-HSA-913531,R-HSA-909733	IFNA21	IFNAR1	IRF9
3452	3454	10520	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF211
3452	3454	10793	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF273
3452	3454	10794	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF460
3452	3454	10795	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF268
3452	3454	25799	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF324
3452	3454	26149	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF658
3452	3454	26152	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF337
3452	3454	26974	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF285
3452	3454	27153	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF777
3452	3454	30832	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF354C
3452	3454	51276	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF571
3452	3454	51385	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF589
3452	3454	51710	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF44
3452	3454	54811	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF562
3452	3454	55422	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF331
3452	3454	55552	hsa05168_3	hsa05168	IFNA21	IFNAR1	ZNF823
